3222 B 104 53
3223 S 100 75
3224 B 100 84
3225 S 103 55
3226 S 97 6
3227 B 96 78
3228 S 96 61
3229 S 95 18
3230 S 99 63
3231 B 97 6
3232 B 104 79
3233 S 97 73
3234 S 105 34
3235 S 104 83
3236 S 99 69
3237 B 97 54
3238 B 99 14
3239 B 103 25
3240 B 99 96
3241 B 104 98
3242 S 101 87
3243 B 95 51
3244 B 96 61
3245 B 99 33
3246 S 102 38
3247 B 103 32
3248 B 98 41
3249 S 104 39
3250 S 105 3
3251 B 102 49
3252 B 103 95
3253 S 105 97
3254 B 98 43
3255 S 96 33
3256 S 99 10
3257 S 101 99
3258 B 97 89
3259 S 100 15
3260 S 97 6
3261 B 103 24
3262 B 104 59
3263 B 99 16
3264 S 99 24
3265 B 96 28
3266 S 98 1
3267 S 99 41
3268 S 99 49
3269 B 103 82
3270 B 96 24
3271 S 101 27
3272 B 97 48
3273 S 98 87
3274 B 96 60
3275 S 102 52
3276 S 102 69
3277 B 96 30
3278 B 100 8
3279 S 100 39
3280 B 97 36
3281 B 104 30
3282 S 104 48
3283 B 105 59
3284 S 100 33
3285 S 95 88
3286 B 95 42
3287 B 98 58
3288 B 96 46
3289 B 95 56
3290 S 103 11
3291 B 97 2
3292 S 104 35
3293 S 95 66
3294 S 98 57
3295 B 100 36
3296 S 104 77
3297 B 102 99
3298 S 100 6
3299 S 102 80
3300 S 105 56
3301 S 102 25
3302 S 98 25
3303 S 101 34
3304 S 96 37
3305 B 97 27
3306 S 96 35
3307 S 96 50
3308 B 103 13
3309 B 95 38
3310 B 99 90
3311 B 102 84
3312 S 100 82
3313 S 101 29
3314 S 105 1
3315 B 103 71
3316 S 96 18
3317 B 100 37
3318 B 98 100
3319 S 99 75
3320 S 98 88
3321 S 95 77
3322 S 100 34
3323 S 97 10
3324 S 103 51
3325 B 96 60
3326 S 98 82
3327 B 98 100
3328 S 105 86
3329 B 99 51
3330 B 103 32
3331 S 102 41
3332 S 95 69
3333 B 103 63
3334 S 102 98
3335 S 95 15
3336 S 95 82
3337 S 105 49
3338 S 103 49
3339 B 103 99
3340 B 98 73
3341 B 99 67
3342 S 101 96
3343 S 96 79
3344 S 102 71
3345 B 98 18
3346 B 100 23
3347 S 98 59
3348 S 97 14
3349 B 102 45
3350 S 96 58
3351 B 95 72
3352 B 95 75
3353 S 104 47
3354 S 99 75
3355 S 98 86
3356 B 95 33
3357 B 97 90
3358 S 105 22
3359 S 104 42
3360 S 100 16
3361 B 96 78
3362 B 97 57
3363 B 102 3
3364 S 99 5
3365 B 104 48
3366 S 98 81
3367 S 95 44
3368 B 102 62
3369 S 97 88
3370 S 95 95
3371 S 97 25
3372 S 105 41
3373 B 104 59
3374 S 95 54
3375 S 100 29
3376 S 102 92
3377 B 102 4
3378 S 104 30
3379 S 101 56
3380 B 97 77
3381 B 99 58
3382 S 96 93
3383 B 104 43
3384 B 102 31
3385 B 98 46
3386 S 105 48
3387 S 96 68
3388 B 103 5
3389 S 104 67
3390 B 104 2
3391 S 96 84
3392 S 105 7
3393 S 100 17
3394 B 103 89
3395 B 96 7
3396 B 103 45
3397 S 99 65
3398 B 96 32
3399 B 99 2
3400 S 103 95
3401 B 105 50
3402 B 100 41
3403 S 98 94
3404 S 102 3
3405 B 100 42
3406 S 98 10
3407 B 99 40
3408 S 96 67
3409 S 101 29
3410 B 99 47
3411 B 101 67
3412 S 98 79
3413 B 104 76
3414 B 98 19
3415 S 101 21
3416 S 96 4
3417 S 103 96
3418 B 96 62
3419 B 98 17
3420 B 101 48
3421 S 104 23
3422 S 99 88
3423 S 104 52
3424 B 101 83
3425 S 97 46
3426 B 103 61
3427 S 103 99
3428 B 96 32
3429 B 103 53
3430 S 96 7
3431 S 102 32
3432 S 101 48
3433 S 105 9
3434 B 103 99
3435 S 98 59
3436 B 100 8
3437 S 98 21
3438 B 100 18
3439 B 102 98
3440 B 104 59
3441 S 103 41
3442 B 105 31
3443 S 95 44
3444 S 97 42
3445 B 105 91
3446 B 102 59
3447 S 103 25
3448 S 99 68
3449 B 103 63
3450 B 104 70
3451 B 96 30
3452 B 104 13
3453 B 103 27
3454 B 98 88
3455 B 103 62
3456 S 100 28
3457 B 97 47
3458 S 101 58
3459 S 105 53
3460 B 104 27
3461 B 100 89
3462 B 104 29
3463 S 100 84
3464 S 102 99
3465 B 100 52
3466 S 105 48
3467 B 96 45
3468 S 101 41
3469 B 103 54
3470 B 103 18
3471 B 101 45
3472 S 101 91
3473 B 96 75
3474 S 97 27
3475 B 105 58
3476 B 104 10
3477 S 100 71
3478 S 103 67
3479 S 105 1
3480 S 101 89
3481 S 101 88
3482 S 96 88
3483 B 104 91
3484 B 100 88
3485 S 95 92
3486 S 99 47
3487 B 96 78
3488 B 103 94
3489 B 99 33
3490 S 100 67
3491 S 97 39
3492 B 105 46
3493 S 99 52
3494 S 95 54
3495 B 105 82
3496 B 95 35
3497 S 95 31
3498 B 99 81
3499 B 100 17
3500 S 97 89
3501 B 101 98
3502 S 97 19
3503 S 104 41
3504 B 104 1
3505 B 103 84
3506 B 95 15
3507 S 102 55
3508 S 99 8
3509 S 101 21
3510 S 103 58
3511 S 105 21
3512 B 101 78
3513 S 98 42
3514 S 98 26
3515 S 97 22
3516 S 97 84
3517 B 103 69
3518 B 99 71
3519 B 102 59
3520 S 98 91
3521 B 103 74
3522 S 96 85
3523 S 100 57
3524 S 102 22
3525 S 99 31
3526 S 104 8
3527 S 103 65
3528 B 100 82
3529 S 99 23
3530 S 101 89
3531 B 103 5
3532 S 105 57
3533 B 103 93
3534 B 101 49
3535 B 104 15
3536 B 104 41
3537 B 99 97
3538 S 105 11
3539 B 103 98
3540 S 101 15
3541 S 99 29
3542 S 102 31
3543 S 96 89
3544 B 105 48
3545 B 95 21
3546 B 99 83
3547 S 95 43
3548 S 103 18
3549 B 100 94
3550 S 101 19
3551 B 101 40
3552 B 98 93
3553 B 101 87
3554 S 97 75
3555 S 97 16
3556 B 100 25
3557 S 104 29
3558 S 99 42
3559 S 100 99
3560 S 103 36
3561 S 101 94
3562 B 96 42
3563 S 101 47
3564 B 95 75
3565 B 96 39
3566 S 104 91
3567 B 99 25
3568 S 104 41
3569 B 98 67
3570 B 99 34
3571 B 102 99
3572 B 102 95
3573 S 103 35
3574 B 95 53
3575 B 99 16
3576 S 101 14
3577 S 96 48
3578 B 97 4
3579 S 99 11
3580 S 103 93
3581 B 104 100
3582 B 97 42
3583 S 96 39
3584 S 96 45
3585 B 103 17
3586 S 100 70
3587 B 97 86
3588 B 95 81
3589 B 105 52
3590 B 105 28
3591 B 98 71
3592 S 99 40
3593 B 101 44
3594 B 100 1
3595 S 98 75
3596 S 97 70
3597 B 96 79
3598 B 95 38
3599 B 105 15
3600 S 98 86
3601 S 97 63
3602 B 104 21
3603 S 96 66
3604 B 97 86
3605 S 98 77
3606 S 105 57
3607 S 105 91
3608 S 104 71
3609 B 100 66
3610 B 96 18
3611 B 101 5
3612 S 104 63
3613 B 99 78
3614 B 95 9
3615 B 104 15
3616 B 99 10
3617 B 104 28
3618 S 99 29
3619 S 101 89
3620 S 103 41
3621 S 102 92
3622 B 97 63
3623 B 103 96
3624 B 100 47
3625 B 103 29
3626 S 98 26
3627 B 104 90
3628 S 101 23
3629 S 102 40
3630 S 104 94
3631 S 95 17
3632 B 104 16
3633 S 102 8
3634 B 95 54
3635 B 101 9
3636 B 95 35
3637 S 96 58
3638 B 101 83
3639 B 97 56
3640 B 103 96
3641 B 99 87
3642 S 104 84
3643 S 95 95
3644 S 104 25
3645 S 96 1
3646 B 102 20
3647 S 101 49
3648 B 105 30
3649 B 104 4
3650 S 100 84
3651 B 95 19
3652 S 97 55
3653 S 102 27
3654 S 103 76
3655 S 98 9
3656 S 104 99
3657 S 103 65
3658 S 98 61
3659 B 101 10
3660 S 105 48
3661 S 99 13
3662 S 98 71
3663 B 101 52
3664 S 99 57
3665 S 105 27
3666 S 97 70
3667 B 102 28
3668 B 99 75
3669 B 97 44
3670 B 102 6
3671 S 96 7
3672 S 96 53
3673 S 103 43
3674 B 103 70
3675 S 102 10
3676 B 101 30
3677 S 98 25
3678 B 100 46
3679 B 105 29
3680 B 103 61
3681 S 101 39
3682 S 98 99
3683 S 101 77
3684 S 100 96
3685 S 96 47
3686 S 103 11
3687 B 97 8
3688 B 97 88
3689 S 95 79
3690 B 104 13
3691 B 102 39
3692 B 95 36
3693 S 105 68
3694 S 103 42
3695 B 101 94
3696 B 100 15
3697 B 105 67
3698 B 105 45
3699 B 101 79
3700 B 100 32
3701 B 100 82
3702 B 98 35
3703 B 104 9
3704 B 101 86
3705 S 103 35
3706 S 105 66
3707 S 98 6
3708 B 103 55
3709 B 96 49
3710 S 103 11
3711 B 102 34
3712 S 99 17
3713 B 96 72
3714 B 104 9
3715 S 101 28
3716 S 104 22
3717 S 99 18
3718 B 98 81
3719 S 100 53
3720 S 105 86
3721 S 102 32
3722 S 97 44
3723 B 101 58
3724 B 96 37
3725 B 99 25
3726 B 104 79
3727 S 99 89
3728 B 98 76
3729 S 98 18
3730 S 97 61
3731 B 99 78
3732 B 98 61
3733 S 99 39
3734 B 95 53
3735 S 102 38
3736 S 101 22
3737 B 100 53
3738 B 99 87
3739 B 95 71
3740 B 98 96
3741 S 97 17
3742 B 104 23
3743 S 103 6
3744 S 103 47
3745 S 97 25
3746 B 101 64
3747 S 99 35
3748 S 102 25
3749 B 103 33
3750 S 99 58
3751 B 96 100
3752 B 96 72
3753 B 100 71
3754 S 97 87
3755 S 96 82
3756 S 103 23
3757 B 105 97
3758 S 101 62
3759 S 95 71
3760 S 105 50
3761 B 105 12
3762 B 105 99
3763 S 103 44
3764 S 103 1
3765 S 101 14
3766 S 105 35
3767 S 104 86
3768 S 101 71
3769 S 97 40
3770 S 103 40
3771 S 102 86
3772 S 104 65
3773 S 96 37
3774 B 103 82
3775 B 100 66
3776 S 98 51
3777 B 100 29
3778 S 105 44
3779 S 96 6
3780 S 97 46
3781 S 97 5
3782 S 97 92
3783 B 104 9
3784 B 104 14
3785 S 103 41
3786 S 95 27
3787 S 101 43
3788 B 100 85
3789 B 99 100
3790 S 96 4
3791 B 99 39
3792 B 99 49
3793 S 104 61
3794 B 96 33
3795 S 96 5
3796 S 104 27
3797 B 102 66
3798 B 103 65
3799 S 101 87
3800 S 101 21
3801 B 105 3
3802 S 105 75
3803 S 96 87
3804 B 102 81
3805 B 101 67
3806 B 100 55
3807 S 103 74
3808 S 96 45
3809 S 100 69
3810 S 103 6
3811 S 98 44
3812 S 96 97
3813 S 99 80
3814 B 96 71
3815 S 102 32
3816 B 103 54
3817 S 102 82
3818 S 96 22
3819 B 101 90
3820 S 104 30
3821 S 104 18
3822 B 99 38
3823 B 101 64
3824 B 105 47
3825 S 103 73
3826 B 97 41
3827 S 98 90
3828 B 105 21
3829 S 102 40
3830 S 99 6
3831 B 97 60
3832 B 100 23
3833 B 100 82
3834 S 98 95
3835 S 98 60
3836 B 95 69
3837 S 100 45
3838 B 102 12
3839 S 95 68
3840 B 102 38
3841 S 104 85
3842 B 96 83
3843 B 101 27
3844 S 97 93
3845 B 103 26
3846 B 102 97
3847 B 98 30
3848 B 103 47
3849 S 101 60
3850 S 102 20
3851 S 99 10
3852 B 97 65
3853 B 96 86
3854 S 102 9
3855 B 105 43
3856 B 102 45
3857 B 101 70
3858 B 104 88
3859 S 100 30
3860 B 104 36
3861 S 98 100
3862 B 97 82
3863 S 101 54
3864 S 99 75
3865 B 96 27
3866 B 103 48
3867 S 100 24
3868 B 103 40
3869 B 98 21
3870 S 95 84
3871 B 101 18
3872 B 97 87
3873 B 99 37
3874 S 101 63
3875 S 103 97
3876 S 101 31
3877 S 102 60
3878 B 100 69
3879 S 100 56
3880 B 100 28
3881 B 105 25
3882 S 99 84
3883 S 105 9
3884 S 103 94
3885 B 102 100
3886 S 97 6
3887 S 99 48
3888 S 103 28
3889 S 96 64
3890 S 102 62
3891 S 98 10
3892 B 103 42
3893 S 100 51
3894 S 101 9
3895 B 97 19
3896 B 105 56
3897 S 104 38
3898 B 101 20
3899 S 103 73
3900 B 99 27
3901 B 103 13
3902 S 105 78
3903 B 99 88
3904 S 98 86
3905 S 95 56
3906 S 97 37
3907 B 101 20
3908 S 95 74
3909 B 100 66
3910 B 99 85
3911 S 95 77
3912 S 98 31
3913 B 98 7
3914 S 98 36
3915 S 95 61
3916 S 96 22
3917 B 103 37
3918 B 95 26
3919 B 102 47
3920 B 99 97
3921 B 99 72
3922 S 101 49
3923 B 104 88
3924 B 95 48
3925 B 100 81
3926 S 103 68
3927 B 99 22
3928 S 103 28
3929 S 98 50
3930 S 99 65
3931 B 104 22
3932 S 98 79
3933 S 95 43
3934 S 98 50
3935 B 97 71
3936 B 96 52
3937 B 102 53
3938 S 100 93
3939 B 101 98
3940 B 101 67
3941 S 102 33
3942 S 101 87
3943 S 96 34
3944 S 96 31
3945 S 102 23
3946 B 96 88
3947 B 102 68
3948 S 102 96
3949 B 104 6
3950 B 101 99
3951 B 98 97
3952 S 100 44
3953 B 103 3
3954 B 101 11
3955 S 98 14
3956 B 97 74
3957 S 103 78
3958 B 101 4
3959 B 105 72
3960 B 104 98
3961 B 104 10
3962 B 100 69
3963 B 103 63
3964 B 104 71
3965 B 104 43
3966 B 97 37
3967 B 99 26
3968 B 101 63
3969 B 98 27
3970 S 99 50
3971 S 96 86
3972 S 105 1
3973 B 98 24
3974 B 98 82
3975 S 99 63
3976 S 100 80
3977 B 104 29
3978 B 96 69
3979 S 95 56
3980 S 95 53
3981 S 104 88
3982 S 102 8
3983 B 104 1
3984 B 96 65
3985 B 102 91
3986 S 105 30
3987 S 104 34
3988 S 102 9
3989 B 99 57
3990 B 95 57
3991 B 99 22
3992 S 104 70
3993 S 105 66
3994 S 103 56
3995 S 95 4
3996 S 95 89
3997 B 99 80
3998 B 101 90
3999 S 99 86
4000 B 98 26
4001 B 97 7
4002 S 97 37
4003 S 100 66
4004 S 103 30
4005 S 100 4
4006 B 99 97
4007 B 95 21
4008 B 97 86
4009 B 103 74
4010 S 99 30
4011 S 100 2
4012 S 105 55
4013 B 98 17
4014 B 104 31
4015 B 102 68
4016 S 100 68
4017 S 95 77
4018 S 99 19
4019 B 96 8
4020 S 99 53
4021 B 96 67
4022 B 97 44
4023 B 99 55
4024 S 104 92
4025 B 103 75
4026 S 99 92
4027 S 105 66
4028 B 101 78
4029 S 100 48
4030 S 104 17
4031 B 95 45
4032 S 105 31
4033 B 104 56
4034 S 98 32
4035 S 99 51
4036 B 103 38
4037 B 102 63
4038 S 101 15
4039 S 95 46
4040 B 104 60
4041 B 97 51
4042 B 103 38
4043 S 102 30
4044 B 96 78
4045 B 97 48
4046 S 99 86
4047 B 95 14
4048 S 96 15
4049 S 104 87
4050 S 97 32
4051 B 99 89
4052 B 103 99
4053 B 95 98
4054 B 102 4
4055 B 95 61
4056 B 102 28
4057 B 104 72
4058 B 96 85
4059 B 103 37
4060 S 99 36
4061 B 97 80
4062 S 98 42
4063 B 96 53
4064 S 101 15
4065 B 95 41
4066 B 96 72
4067 B 99 63
4068 B 97 70
4069 B 103 98
4070 S 101 53
4071 B 98 56
4072 B 100 57
4073 B 100 83
4074 B 101 71
4075 B 98 50
4076 S 102 94
4077 B 95 1
4078 S 101 99
4079 B 104 64
4080 S 103 30
4081 B 102 50
4082 S 105 35
4083 S 96 21
4084 B 104 54
4085 B 102 68
4086 B 98 34
4087 S 105 91
4088 S 104 70
4089 B 99 70
4090 B 104 51
4091 B 101 64
4092 B 95 57
4093 S 98 69
4094 S 97 53
4095 B 95 100
4096 S 105 20
4097 B 100 46
4098 B 100 81
4099 B 100 95
4100 B 97 40
4101 B 101 73
4102 S 100 35
4103 B 97 51
4104 S 103 84
4105 S 104 42
4106 B 96 69
4107 S 104 19
4108 B 105 51
4109 B 95 7
4110 B 105 5
4111 B 105 97
4112 S 104 55
4113 B 99 24
4114 B 100 42
4115 B 102 49
4116 B 100 31
4117 S 104 89
4118 B 97 50
4119 S 97 70
4120 B 99 35
4121 B 104 78
4122 B 96 70
4123 S 103 6
4124 S 95 62
4125 S 101 53
4126 B 102 60
4127 S 104 32
4128 B 102 23
4129 B 104 54
4130 B 98 59
4131 S 101 64
4132 B 101 84
4133 B 95 58
4134 B 100 52
4135 S 98 93
4136 S 102 2
4137 B 97 74
4138 S 99 15
4139 B 102 1
4140 S 98 59
4141 B 99 62
4142 S 97 50
4143 B 100 65
4144 S 102 17
4145 B 102 21
4146 S 98 75
4147 S 102 58
4148 S 101 58
4149 S 100 42
4150 B 100 73
4151 S 99 26
4152 S 101 83
4153 B 100 48
4154 S 99 33
4155 S 96 85
4156 S 102 58
4157 B 104 39
4158 B 95 49
4159 B 100 21
4160 B 105 80
4161 S 100 88
4162 B 105 75
4163 B 99 92
4164 B 99 95
4165 B 103 62
4166 B 98 82
4167 B 103 70
4168 S 95 28
4169 S 104 91
4170 S 96 84
4171 B 102 37
4172 B 104 52
4173 S 101 87
4174 S 102 69
4175 S 105 76
4176 B 95 30
4177 B 105 82
4178 B 98 67
4179 S 105 48
4180 S 99 47
4181 B 105 10
4182 S 101 56
4183 S 100 27
4184 B 105 21
4185 S 105 78
4186 S 99 81
4187 B 105 47
4188 B 97 31
4189 S 101 86
4190 S 103 72
4191 S 102 16
4192 S 104 81
4193 B 98 85
4194 S 105 5
4195 S 100 54
4196 S 97 7
4197 B 102 48
4198 S 101 37
4199 B 100 39
4200 B 97 9
4201 B 104 92
4202 S 105 10
4203 S 98 16
4204 B 101 68
4205 B 98 19
4206 B 101 41
4207 B 98 41
4208 S 104 52
4209 S 99 88
4210 B 99 73
4211 S 101 84
4212 S 104 86
4213 S 99 95
4214 S 97 36
4215 B 97 28
4216 B 100 37
4217 B 96 43
4218 S 101 83
4219 S 101 100
4220 B 99 76
4221 S 99 52
4222 S 101 74
4223 B 98 7
4224 S 98 92
4225 B 104 68
4226 S 105 13
4227 S 100 9
4228 B 97 74
4229 B 100 84
4230 B 97 83
4231 B 98 60
4232 B 105 85
4233 S 100 62
4234 S 99 35
4235 S 102 7
4236 B 102 48
4237 S 95 22
4238 B 105 21
4239 S 98 99
4240 B 104 7
4241 S 97 70
4242 B 95 12
4243 B 105 44
4244 B 99 65
4245 B 96 85
4246 S 101 84
4247 B 100 92
4248 B 100 67
4249 S 95 62
4250 S 101 73
4251 B 101 67
4252 B 100 93
4253 B 100 21
4254 S 95 5
4255 B 102 92
4256 S 103 39
4257 S 104 72
4258 B 104 74
4259 B 105 85
4260 S 96 60
4261 B 101 23
4262 B 102 21
4263 S 105 17
4264 S 95 70
4265 B 95 65
4266 S 96 53
4267 B 103 41
4268 B 98 1
4269 B 98 76
4270 B 103 34
4271 B 96 21
4272 B 102 40
4273 B 99 10
4274 S 103 99
4275 B 98 52
4276 B 95 41
4277 B 96 96
4278 B 102 2
4279 B 96 37
4280 B 100 7
4281 B 103 49
4282 S 101 77
4283 B 100 29
4284 B 102 33
4285 B 100 91
4286 S 102 24
4287 B 98 7
4288 S 105 46
4289 S 105 7
4290 S 100 87
4291 B 97 47
4292 S 100 37
4293 S 103 92
4294 S 103 38
4295 S 105 94
4296 S 96 82
4297 B 99 75
4298 B 99 47
4299 S 105 86
4300 B 102 91
4301 S 104 72
4302 S 102 48
4303 S 95 99
4304 B 104 47
4305 S 103 92
4306 S 104 60
4307 B 102 53
4308 B 104 10
4309 S 103 19
4310 S 101 92
4311 B 95 10
4312 B 95 83
4313 S 101 17
4314 B 100 18
4315 B 103 16
4316 B 99 42
4317 B 103 51
4318 S 95 85
4319 S 98 54
4320 S 98 43
4321 S 104 9
4322 S 101 14
4323 B 99 45
4324 B 99 34
4325 B 97 36
4326 S 97 21
4327 S 99 73
4328 B 98 70
4329 B 95 57
4330 B 100 42
4331 B 98 98
4332 S 100 6
4333 B 104 64
4334 B 103 74
4335 B 102 54
4336 B 97 33
4337 B 103 44
4338 B 97 58
4339 B 98 20
4340 B 105 66
4341 S 99 63
4342 S 96 11
4343 S 98 44
4344 S 95 59
4345 S 101 65
4346 B 95 69
4347 S 104 48
4348 S 99 35
4349 S 97 27
4350 S 104 97
4351 S 102 17
4352 S 98 77
4353 B 101 34
4354 B 105 53
4355 B 102 33
4356 S 102 36
4357 S 96 100
4358 B 103 2
4359 S 104 73
4360 S 101 78
4361 B 102 79
4362 B 95 51
4363 B 103 49
4364 S 102 60
4365 S 101 2
4366 B 98 82
4367 B 105 64
4368 S 95 94
4369 B 95 50
4370 S 105 35
4371 B 105 74
4372 B 97 40
4373 S 101 15
4374 S 102 40
4375 B 102 81
4376 S 95 13
4377 B 102 92
4378 B 98 38
4379 S 100 99
4380 B 100 50
4381 S 97 80
4382 B 99 96
4383 B 104 18
4384 B 101 86
4385 B 97 46
4386 B 97 65
4387 S 96 64
4388 B 101 34
4389 S 104 34
4390 S 102 91
4391 B 98 26
4392 B 102 88
4393 S 102 81
4394 B 103 78
4395 S 98 77
4396 S 104 18
4397 B 100 39
4398 B 98 70
4399 S 95 71
4400 B 105 46
4401 B 100 87
4402 B 99 42
4403 S 104 39
4404 B 102 35
4405 S 98 59
4406 B 103 84
4407 B 101 73
4408 S 104 92
4409 B 103 30
4410 S 98 86
4411 B 101 36
4412 B 97 36
4413 B 95 18
4414 S 102 2
4415 B 99 65
4416 B 104 10
4417 S 104 28
4418 B 98 56
4419 B 97 76
4420 S 101 11
4421 B 101 14
4422 S 99 42
4423 B 95 26
4424 B 98 67
4425 S 101 52
4426 B 105 49
4427 B 100 42
4428 S 96 72
4429 B 103 53
4430 S 95 81
4431 B 98 4
4432 S 97 95
4433 S 99 51
4434 S 95 54
4435 B 99 62
4436 S 99 91
4437 B 105 9
4438 S 100 10
4439 B 104 22
4440 B 102 79
4441 B 101 97
4442 S 101 93
4443 B 101 35
4444 S 104 87
4445 S 97 80
4446 B 103 4
4447 S 103 30
4448 B 95 1
4449 B 95 84
4450 S 95 15
4451 S 97 46
4452 S 96 93
4453 B 104 66
4454 B 99 61
4455 S 95 98
4456 B 96 16
4457 S 100 15
4458 B 102 39
4459 B 100 1
4460 S 98 51
4461 B 95 87
4462 B 102 13
4463 B 99 95
4464 B 99 74
4465 B 102 41
4466 S 101 61
4467 B 104 68
4468 S 96 55
4469 S 103 92
4470 B 101 4
4471 B 98 96
4472 B 101 96
4473 B 97 99
4474 B 97 18
4475 S 98 14
4476 B 95 14
4477 B 99 98
4478 B 103 18
4479 B 96 96
4480 S 95 72
4481 B 103 55
4482 B 100 25
4483 B 102 52
4484 B 100 41
4485 B 101 37
4486 B 95 46
4487 S 103 77
4488 B 95 89
4489 S 95 49
4490 B 104 7
4491 S 105 5
4492 S 103 46
4493 B 99 57
4494 B 100 87
4495 B 99 43
4496 S 97 3
4497 S 105 34
4498 B 99 75
4499 S 101 81
4500 S 99 4
4501 S 105 19
4502 S 102 7
4503 B 105 54
4504 B 102 28
4505 S 95 53
4506 B 103 81
4507 S 98 53
4508 S 103 28
4509 B 102 83
4510 B 103 37
4511 B 95 50
4512 S 103 64
4513 B 100 28
4514 B 103 48
4515 B 101 75
4516 B 96 40
4517 B 99 3
4518 S 96 26
4519 S 98 55
4520 S 95 37
4521 S 97 5
4522 S 95 30
4523 S 101 37
4524 S 102 38
4525 S 103 11
4526 B 97 80
4527 S 101 13
4528 B 97 29
4529 B 98 87
4530 B 101 61
4531 S 101 52
4532 B 95 28
4533 B 102 34
4534 B 102 29
4535 B 104 83
4536 S 98 61
4537 S 100 53
4538 S 99 53
4539 B 99 47
4540 S 100 87
4541 B 101 55
4542 S 105 13
4543 B 105 74
4544 S 101 99
4545 S 105 69
4546 S 104 40
4547 B 103 62
4548 B 98 53
4549 B 105 86
4550 B 99 10
4551 S 105 74
4552 S 100 78
4553 B 99 24
4554 S 95 79
4555 S 97 75
4556 S 99 29
4557 S 102 4
4558 S 95 14
4559 S 96 3
4560 S 104 13
4561 B 99 21
4562 S 98 35
4563 S 96 55
4564 B 101 6
4565 S 98 69
4566 B 96 84
4567 B 97 53
4568 B 102 48
4569 S 98 1
4570 B 95 54
4571 B 98 91
4572 S 105 80
4573 S 96 26
4574 B 100 51
4575 B 104 19
4576 S 103 26
4577 S 99 98
4578 S 95 77
4579 S 97 84
4580 S 102 60
4581 B 100 73
4582 S 102 67
4583 S 101 22
4584 S 100 19
4585 B 104 11
4586 B 100 5
4587 B 104 44
4588 B 97 86
4589 S 95 45
4590 B 98 6
4591 S 97 27
4592 S 102 71
4593 B 103 85
4594 S 104 93
4595 B 103 92
4596 S 100 4
4597 S 105 84
4598 B 99 27
4599 S 95 76
4600 S 99 15
4601 B 101 54
4602 B 102 12
4603 B 102 32
4604 B 104 44
4605 B 103 94
4606 B 103 100
4607 S 103 57
4608 B 95 87
4609 B 97 89
4610 B 101 36
4611 B 101 39
4612 S 105 18
4613 S 95 21
4614 B 102 64
4615 B 97 54
4616 B 104 98
4617 B 104 63
4618 B 101 11
4619 S 95 10
4620 B 97 31
4621 S 99 94
4622 B 102 53
4623 B 104 69
4624 S 98 80
4625 B 102 27
4626 B 96 59
4627 S 95 24
4628 S 98 55
4629 S 98 84
4630 S 105 5
4631 S 103 59
4632 B 101 58
4633 B 102 72
4634 B 99 65
4635 B 103 69
4636 B 99 73
4637 S 100 54
4638 S 102 8
4639 B 98 59
4640 B 104 98
4641 B 97 68
4642 B 104 94
4643 B 102 63
4644 B 99 47
4645 B 104 20
4646 B 97 44
4647 S 100 75
4648 S 104 97
4649 S 105 15
4650 S 95 41
4651 B 97 12
4652 B 99 84
4653 B 101 48
4654 S 97 68
4655 B 95 84
4656 S 96 30
4657 B 101 34
4658 S 100 53
4659 S 96 61
4660 S 102 85
4661 S 100 4
4662 S 99 76
4663 S 96 50
4664 B 105 10
4665 S 100 25
4666 S 95 64
4667 S 101 37
4668 B 100 17
4669 S 104 58
4670 S 101 17
4671 B 100 76
4672 S 102 42
4673 S 105 53
4674 B 101 20
4675 S 103 76
4676 B 101 24
4677 B 103 59
4678 B 98 27
4679 B 104 88
4680 B 97 1
4681 B 98 72
4682 S 104 34
4683 S 96 93
4684 S 99 45
4685 S 98 74
4686 B 104 12
4687 B 103 29
4688 B 104 49
4689 S 101 38
4690 S 96 31
4691 S 100 67
4692 B 101 99
4693 B 105 10
4694 B 97 10
4695 B 96 96
4696 S 97 63
4697 B 104 34
4698 S 95 36
4699 S 102 28
4700 S 96 12
4701 B 99 7
4702 B 95 95
4703 S 102 35
4704 B 96 99
4705 B 104 92
4706 B 95 63
4707 B 98 13
4708 S 105 45
4709 B 102 16
4710 B 100 19
4711 S 96 35
4712 S 96 97
4713 B 103 5
4714 S 99 30
4715 S 101 98
4716 S 102 36
4717 S 100 83
4718 S 100 57
4719 S 95 76
4720 B 95 68
4721 B 102 87
4722 S 95 25
4723 S 96 47
4724 S 98 60
4725 S 99 6
4726 B 99 71
4727 S 104 85
4728 B 103 12
4729 S 99 36
4730 S 97 21
4731 S 102 11
4732 S 98 72
4733 B 101 36
4734 S 101 43
4735 S 105 9
4736 S 103 32
4737 S 105 49
4738 B 105 100
4739 B 98 51
4740 B 95 64
4741 B 98 22
4742 B 102 91
4743 S 105 93
4744 B 102 70
4745 S 96 100
4746 S 98 11
4747 B 96 49
4748 S 97 40
4749 B 100 79
4750 B 101 99
4751 S 102 25
4752 B 96 8
4753 S 101 32
4754 B 97 42
4755 S 101 65
4756 S 105 44
4757 S 99 7
4758 B 101 48
4759 B 95 40
4760 B 97 75
4761 S 105 2
4762 S 99 76
4763 B 105 23
4764 B 101 56
4765 B 101 38
4766 S 97 86
4767 B 102 7
4768 S 99 32
4769 S 98 10
4770 S 97 1
4771 S 98 15
4772 B 102 70
4773 B 103 94
4774 S 97 89
4775 S 96 72
4776 S 96 28
